RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1063,15631189,Riggs,613,Germany,Male,7.6,9,67111.65,1,1,0,78566.64,1
760,15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
7329,15689786,Massie,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1
6891,15673877,Murray,490,France,Male,39,1,0,3,1,0,171060.01,1
9371,15732438,Cheng,561,France,Male,43,4,0,4,0,0,18522.91,1
8707,15717770,Marcelo,850,Spain,Female,11,7,0,1,0,0,171762.87,1
2380,15625904,Wang,624,France,Male,26,9,74681.9,2,0,0,31231.35,0
2868,15654211,Milani,559,Spain,Female,27,1,0,1,0,1,1050.33,0
1124,15596800,Hill,6232,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
5981,15781710,Carey,558,Spain,Female,31,7,0,2,1,0,166720.28,0
7168,15732884,Trevisano,676,France,Male,29,7,131959.86,1,0,0,189268.81,0
7289,15672637,Voronkov,571,France,Female,30,4,85755.86,1,1,0,145115.95,0
7225,15609823,Chieloka,751,Spain,Female,34,8,127095.14,2,0,0,479.54,0
5229,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27,0
8255,15664311,Yang,637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0
3803,15629551,Cattaneo,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0
2670,15693947,Tokareva,614,France,Female,19,5,97445.49,2,1,0,122823.34,0
1547,15727944,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0
4690,15737832,Robertson,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
26,15738191,Maclean,577,France,Male,25,3,0,2,0,1,124508.29,0
9895,15704795,Vagin,521,France,Female,77,6,0,2,1,1,49054.1,0
8031,15578141,Chien,592,Spain,Male,38,3,0,1,1,1,12905.89,1
5557,15707962,Gunson,606,France,Male,40,6,119501.88,2,1,0,46774.94,0
8193,15587712,Chimaijem,589,France,Male,36,8,114435.47,1,1,0,26955.72,0
5605,15804721,Boni,602,France,Male,49,0,191808.73,1,0,0,97640.2,0
1692,15772933,Mai,591,Spain,Male,31,8,0,1,1,1,141677.33,0
444,15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
3621,15763806,Astorga,773,France,Male,41,4,0,2,1,1,24924.92,0
1074,15790497,Ross,503,Spain,Male,37,6,0,2,0,0,136506.86,0
1361,15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083,0
4681,15729582,Fu,676,Germany,Male,240,3,80697.44,1,0,0,101397.86,0
463,15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
6688,15662908,Davidson,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0
6546,15572735,Chang,433,Spain,Male,27,2,0,2,1,1,153698.65,0
6526,15598157,Onyeorulu,728,France,Male,34,4,106328.08,1,1,0,88680.65,0
9964,15814664,Scott,740,Germany,Male,33,2,126524.11,1,1,0,136869.31,0
2369,15769312,Forbes,557,Spain,Male,48,10,0,2,1,1,185094.48,0
7002,15662854,Manna,681,Germany,Male,48,5,139714.4,2,0,0,73066.72,0
9270,15705383,Shen,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
9052,15569624,Feng,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0
2037,15756875,Freeman,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
8934,15631162,Bergamaschi,631,France,Male,32,10,0,2,0,1,196342.66,0
4284,15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43,0
1250,15803681,Sims,803,France,Female,26,4,0,2,1,1,181208.47,0
6300,15575679,Lori,590,France,Male,24,7,126431.54,1,1,0,58781.11,0
2838,15703059,Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0
4261,15664555,Hughes,587,France,Male,40,2,0,4,0,1,106174.7,1
1822,15621432,Lee,630,Spain,Male,35,1,0,2,0,0,186826.22,0
9934,15765375,Butusov,797,France,Female,46,8,0,1,0,0,162668.33,0
955,15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1
1230,15607598,Muravyov,575,Spain,Female,31,6,0,2,1,1,95686.42,0
5396,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
4896,15589435,Davide,784,France,Male,31,7,0,2,1,1,143204.41,0
4337,15771742,Boyle,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1
7682,15633608,Black,641,France,Male,33,2,146193.6,2,1,1,55796.83,1
4794,15787322,Yeh,788,France,Female,41,6,0,1,1,1,25571.37,0
1319,15665077,Vogel,74.75,France,Female,43,5,0,3,1,1,100722.72,1
6968,15644934,Gentry,466,France,Male,26,9,105522.06,1,1,0,10842.46,0
8250,15727421,Anayolisa,586,France,Female,38,6,0,2,1,1,37935.83,0
9538,15780409,Egobudike,783,France,Male,40,6,0,2,1,0,109742.55,0
3829,15809777,Gadsden,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
5976,15758039,Ash,614,France,Male,44,6,0,2,0,1,104930.46,0
3335,15702300,Walker,671,France,Male,27,5,0,2,0,0,120893.07,0
3005,15706185,Clements,596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0
1368,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
4262,15607278,Romano,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0
1747,15765694,Bage,584,Spain,Female,59,1,0,1,0,1,130260.11,1
8379,15701319,Baxter,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1
487,15758639,Moran,641,France,Male,37,7,0,2,1,0,75248.3,0
2706,15585835,Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
7426,15640521,Chidumaga,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1
9306,15598046,Su,662,France,Female,39,5,139562.05,2,1,0,61636.22,0
1650,15569423,Cunningham,731,Spain,Male,41,4,0,2,1,0,22299.27,0
9210,15570681,Chiang,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
7448,15740411,Molle,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0
7559,15642098,Cox,622,Spain,Female,36,0,108960,2,1,0,111180.3,1
7526,15770406,Watson,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
1428,15799966,Chigolum,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1
3121,15694879,Reeves,590,Spain,Female,23,7,0,2,1,0,196789.9,0
9147,15691323,Bianchi,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
1787,15603846,Fang,711,Spain,Male,37,2,0,2,1,0,83978.86,1
2142,15758372,Wallace,674,France,Male,18,7,0,2,1,1,55753.12,1
4630,15687153,Graham,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
2789,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
6655,15799998,Cunningham,608,France,Female,30,8,85859.76,1,0,0,142730.27,0
5023,15711130,Tseng,734,France,Male,45,2,0,2,1,0,99593.28,0
432,15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
4995,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
7445,15605276,Brothers,742,France,Female,145,4,0,2,1,1,180066.59,0
9403,15674156,Tretiakova,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0
1738,15683677,Schiavone,769,Spain,Male,39,9,0,1,1,1,47722.79,0
1481,15716822,Moen,646,France,Male,30,5,98014.74,1,1,1,12757.14,0
9742,15637461,Ukaegbunam,758,France,Male,35,7,0,2,1,0,77951.84,0
7718,15787196,T'ien,692,Spain,Male,46,2,0,2,1,1,105983.09,0
3389,15588622,Marchesi,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0
2522,15739068,Nwoye,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0
3555,15662865,Storey,658,Spain,Male,36,1,0,2,0,1,84927.42,0
7779,15697034,Norris,583,Spain,Female,22,2,0,2,0,1,5985.36,0
8699,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
2278,15667620,Dreyer,732,France,Female,43,6,0,2,1,0,65731.53,0
606,15814035,Lawrence,601,France,Male,29,9,0,1,1,1,80393.27,0
7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1
1958,15674922,Beavers,88.75,France,Male,54,6,171137.62,1,1,1,167023.95,1
9840,15687385,McDowell,484,France,Male,41,5,0,1,1,1,74267.35,0
4699,15645717,Avdeeva,732,France,Male,62,2,0,2,1,1,25438.87,0
1533,15589660,Lamble,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0
1053,15623471,Marcelo,607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0
5919,15742609,Lombardo,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0
130,15591607,Fernie,770,France,Male,24,9,101827.07,1,1,0,1170794.45,0
8120,15586236,Banks,704,France,Male,31,5,132084.66,3,1,1,54474.48,1
5706,15698703,Doherty,5024,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
8176,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
3086,15571059,Martin,734,France,Female,54,3,0,1,1,0,130805.54,1
4916,15594409,Belov,5680,France,Male,9,1,0,2,1,1,36154.66,0
7752,15588535,Ts'ao,750,Spain,Female,39,6,0,2,0,0,19264.33,0
2889,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0
8855,15630857,Wu,674,Spain,Female,39,6,0,2,1,1,9574.83,0
2571,15611905,Warlow-Davies,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
3013,15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
1813,15595221,Trevisano,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
4304,15675380,Logan,573,Spain,Male,56,3,154669.77,1,0,1,808235.89,1
6445,15731412,Trevisano,693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0
2703,15670172,Padovesi,622,France,Female,30,4,107879.04,1,0,1,196894.62,0
5049,15741416,Yegorov,707,France,Male,42,2,16893.59,1,1,1,11071.79429,0
6060,15627854,Mai,707,Spain,Male,44,3,0,2,1,1,19296.71571,0
6513,15795429,Henderson,487,France,Male,24,7,133628.09,2,1,1,98570.01,0
8322,15579183,Spaull,586,France,Male,64,1,0,2,1,1,53710.23,0
4226,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
3662,15748639,Hayslett,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0
3573,15754267,Fleming,697,Germany,Male,31,3,108805.42,2,0,1,123825.83,0
2194,15764409,Goodman,613,France,Male,37,9,108286.5,1,1,1,114153.44,0
5842,15737267,Marcelo,676,France,Female,49,1,0,1,1,0,79342.31,1
9753,15781530,Hsieh,690,France,Male,21,8,0,2,1,1,155782.89,0
3873,15620123,Christie,605,France,Male,39,6,111169.91,1,0,0,,0
8035,15792489,Polyakova,622,Spain,Male,42,9,0,2,1,0,119127.06,0
6922,15625713,Lindeman,,Spain,Female,39,7,91187.9,1,0,1,6075.36,0
5003,15737556,Vasilyev,,France,Male,43,7,81076.8,2,1,1,182627.25,1
4991,15802857,Robson,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0
1608,15648721,Hsueh,711,France,Male,64,4,0,2,1,1,3185.67,0
1952,15589793,Onwuamaeze,4832,France,Male,53,8,144453.75,1,1,0,190998.96,1
3784,15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098,0
4683,15568046,Izuchukwu,809,France,Male,24,7,109558.36,1,1,0,183515.13,0
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
577,15761986,Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
2888,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0
4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
2203,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
103,15580146,Hung,738,France,Male,31,9,82674.15,1,1,0,5995.817143,0
4539,15676835,Anayolisa,710,Spain,Male,33,1,0,2,1,0,168313.17,0
6788,15596074,Keating,502,France,Male,37,10,0,1,1,1,76642.68,0
9059,15802560,Moran,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0
5190,15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
3734,15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0
7993,15614137,MacDonald,685,France,Female,40,7,0,2,1,0,103898.59,0
7292,15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1
6562,15650538,Sun,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
6938,15711181,Clapp,589,France,Female,50,4,0,2,0,1,182076.97,0
92,15731511,Ritchie,808,France,Male,45,7,118626.55,2,1,0,147132.46,0
5348,15662426,Tang,,Spain,Male,32,1,0,1,0,1,91167.19,1
7176,15638983,Jara,684,France,Female,38,5,133189.4,1,0,0,127388.06,0
9806,15704597,Trumbull,644,France,Male,33,7,174571.36,1,0,1,43943.09,0
2467,15719809,Endrizzi,516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0
2026,15752953,Chien,634,France,Male,45,9,0,2,0,0,17622.82,0
2314,15644621,Mironova,597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0
9047,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
8446,15678333,Parry-Okeden,683,France,Female,26,7,0,2,1,0,86619.77,0
7129,15690372,Henry,553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0
8922,15629519,Yen,472,France,Female,37,1,0,2,1,1,48357.9,0
3523,15645045,Rudduck,659,France,Female,38,9,0,2,1,1,132809.18,0
5787,15652320,Woronoff,588,France,Male,40,5,0,2,0,0,100727.68,0
7922,15702293,Medvedeva,588,Spain,Female,35,7,0,2,1,1,108739.15,0
1291,15813917,Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0
4444,15566467,Hannah,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0
2298,15797595,Greenhalgh,709,France,Female,40,9,131569.63,1,1,1,103970.58,0
755,15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
8186,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
6244,15748752,Ch'in,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0
291,15652266,Chidiebele,703,Germany,Male,42,9,63227,1,0,1,137316.32,0
4545,15758081,Repina,673,Spain,Male,39,8,138160,1,1,1,110468.51,0
8516,15811389,Padovano,724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0
1171,15590820,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
5294,15602909,Dickson,604,Spain,Female,41,10,0,2,1,1,166224.39,0
4264,15750299,Davison,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0
2870,15594084,Anderson,524,France,Male,22,9,0,2,1,0,74405.34,0
5326,15599126,Russell,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
102,15743192,Hung,623,France,Female,44,6,0,2,0,0,167162.43,0
9710,15682839,Genovesi,575,France,Female,57,8,137936.94,1,1,1,84475.13,0
9461,15581089,Knight,744,Spain,Male,35,7,0,2,1,1,43036.6,0
8013,15702715,Kao,747,France,Female,34,10,0,2,1,1,50759.8,0
9761,15632143,Lung,652,France,Male,31,2,119148.55,1,0,0,149740.22,0
3685,15714006,Gardener,482,France,Female,35,2,133111.73,1,0,1,79957.95,0
7227,15614813,Cocci,777,Germany,Female,,0,107362.8,1,1,0,487.3,0
4245,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421,0
1115,15626147,Maclean,608,France,Female,62,8,144976.5,1,0,0,175836.03,1
7,15592531,Bartlett,822,France,Male,50,7,0,2,1,1,10062.8,0
2439,15792525,Lei,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
519,15775912,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87,1
3452,15700864,Fiorentini,607,France,Female,21,0,0,2,1,0,116106.52,0
1957,15605286,Moyes,565,France,Male,55,4,118803.35,2,1,1,128124.7,1
8919,15578787,Goddard,641,France,Female,52,4,0,1,1,0,90964.54,1
8677,15576124,Muravyova,582,France,Male,41,1,40488.76,1,1,0,128528.83,0
1136,15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
8293,15757015,Davies,783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0
6001,15658577,Massie,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
6222,15603554,Berkeley,513,France,Female,,0,164649.52,3,1,0,49915.52,1
2675,15756472,Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95,0
1865,15805312,Bellucci,607,France,Male,45,7,123859.6,1,0,1,113051.57,0
1283,15778287,Ugoji,622,France,Male,35,8,0,2,1,1,131772.51,0
2308,15732020,Rutherford,610,Germany,Male,57,6,106938.11,2,0,1,1306287.29,0
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,0
1014,15603594,Nwankwo,635,Spain,Male,24,4,0,2,1,1,70668.77,0
694,15740900,Perrodin,589,France,Male,34,6,0,2,1,1,177896.92,0
3519,15600688,Liston,600,France,Female,39,5,0,2,0,0,118272.07,0
7079,15682576,Onyenachiya,763,France,Male,67,1,149436.73,2,0,1,106282.74,0
2258,15698349,Davy,686,Spain,Female,7,4,0,2,1,1,159676.55,0
5538,15735346,Wallace,527,Germany,Female,205,10,136733.24,1,1,1,57589.29,0
3902,15714610,Alexeeva,575,Spain,Male,30,2,0,2,1,1,82222.86,0
6134,15620735,Chiganu,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0
6534,15706269,Willis,489,France,Female,47,8,103894.38,2,1,1,107625.46,0
2631,15600879,Parsons,554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0
5491,15722322,Green,655,Spain,Female,78,2,0,2,0,1,188435.38,0
4547,15738248,Lo,662,France,Female,37,5,0,2,1,0,151871.84,0
1341,15645511,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
2006,15725835,West,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
1706,15612771,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68,0
7917,15610936,Becher,562,France,Male,33,6,0,2,1,0,111590.35,0
7013,15803378,Small,850,Spain,Male,44,8,0,2,1,1,183617.32,0
3747,15804709,Watt,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1
3195,15673539,Napolitani,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
8717,15576022,Nwachinemelu,565,France,Male,38,5,0,2,0,1,80630.32,0
678,15715142,Repina,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1
3748,15645835,Milani,605,France,Male,32,9,0,2,1,1,55724.24,0
5816,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
1677,15658057,Padovesi,812,Spain,Female,44,8,0,3,1,0,66926.83,1
603,15782569,Stout,687,France,Female,72,9,0,1,0,1,488805.8,0
3372,15625175,Palerma,742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1
6072,15665222,Lettiere,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0
9303,15752534,Mironov,744,France,Male,36,10,0,2,1,1,182867.84,0
8519,15677288,Geach,599,France,Male,50,3,121159.65,1,0,0,4033.39,1
7180,15575438,Pease,613,France,Male,42,7,115076.06,1,1,1,79323.61,0
7214,15623210,Smith,484,Germany,Female,55,8,149349.58,3,0,0,,1
8140,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42,0
6234,15682914,Bolton,850,France,Male,34,2,72079.71,1,1,1,115767.93,0
8283,15696552,Newman,,France,Female,21,4,81025.6,2,1,0,167682.57,0
596,15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
3406,15793693,Mahomed,694,France,Male,12,9,0,1,1,1,57088.97,0
4875,15764537,Dominguez,703,France,Male,43,8,0,2,1,0,67932.62,0
4082,15762821,Udinese,721,Spain,Male,33,5,0,2,0,1,117626.9,0
3844,15677804,Aliyeva,783,Spain,Male,38,1,0,3,1,1,80178.54,1
6040,15768887,Hsing,597,Spain,Male,26,5,0,2,0,1,666113.91,0
6404,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
7807,15750410,Jordan,85,France,Female,25,4,123816.5,1,1,1,90162.35,0
7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1
5941,15791958,Mazzi,849,France,Female,41,6,0,2,1,1,169203.51,1
884,15743007,Seabrook,643,France,Female,45,4,45144.43,1,1,0,60917.24,1
4057,15797204,Paling,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0
3257,15573926,Lung,735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0
4332,15789714,Semmens,691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0
7675,15660871,Ch'ang,665,France,Male,28,8,137300.23,1,1,0,631223.81,0
3996,15633666,Efremov,701,Spain,Female,33,7,123870.07,1,1,0,13970.67286,0
7389,15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0
8484,15589949,Maclean,433,Spain,Male,34,9,152806.74,1,1,0,19687.99,0
3690,15790829,Gibson,703,France,Female,45,5,0,2,1,0,131906.44,0
6301,15668235,Cooke,614,France,Female,41,3,123475.04,1,1,1,25603.93143,0
1511,15786199,Hsing,535,France,Male,33,2,133040.32,1,1,1,110299.78,0
6484,15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0
5368,15742848,Gratton,673,France,Male,41,5,0,1,1,1,65657.29,0
7305,15764444,Pan,679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0
1154,15669899,Fitts,94.375,Germany,Female,45,7,135643,1,0,0,143619.52,1
1839,15758813,Campbell,350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
1266,15662291,Davidson,534,France,Female,11,8,116973.26,3,1,0,122066.5,1
6726,15639552,Mellor,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0
6593,15645904,Parsons,,France,Female,33,6,0,2,0,1,186785.01,0
7174,15636521,Feng,744,Spain,Female,30,1,124037.28,1,1,1,142210.94,0
8165,15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0
5191,15579548,Nicholson,735,Spain,Male,36,5,0,2,1,0,105152.17,0
1890,15716324,Ignatieff,665,France,Female,23,9,143672.9,1,1,1,115147.33,0
6446,15719170,Sagese,679,France,Female,30,1,112543.42,1,1,1,179435.21,0
2531,15598086,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31,1
8771,15656901,Nnonso,615,France,Male,59,8,0,2,1,1,165576.55,0
5245,15702190,Fan,672,Spain,Male,215,5,0,2,1,1,64515.5,0
2597,15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
1545,15618926,Nwachukwu,520,Spain,Male,43,7,0,2,1,1,36202.74,0
7973,15806929,Ch'ien,6008,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
3260,15778830,Dellucci,841,France,Male,31,2,0,2,1,0,173240.52,0
4772,15716619,Chiebuka,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0
6100,15743498,Winter,,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
6868,15575619,Teakle,656,Spain,Female,32,1,104254.27,1,1,1,17034.37,0
9941,15791972,Bergamaschi,748,France,Female,20,7,0,2,0,0,10792.42,0
6506,15761053,Lock,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1
3583,15588461,Cremonesi,686,France,Male,35,4,0,1,1,0,8816.37,0
8063,15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
8672,15689526,Shih,542,Germany,Female,35,9,127543.11,2,1,0,468.94,1
6953,15598838,Greco,659,France,Female,37,1,151105.68,1,1,1,140934.57,0
2455,15636089,Hs?,678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1
1165,15750776,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44,0
4976,15573278,Kennedy,743,France,Male,39,6,0,2,1,0,44265.28,0
9164,15802368,Ch'eng,608,France,Female,47,6,0,1,1,1,126012.57,0
938,15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
9070,15777459,Gordon,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
2784,15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0
593,15679587,Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
7662,15701738,Arcuri,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
8997,15578156,Anenechukwu,4920,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0
1914,15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
4463,15676937,Nicholls,635,Spain,Female,32,8,0,2,1,1,19367.98,1
7723,15570086,Lynch,684,Germany,Male,18,9,90544,1,0,1,4777.23,0
6844,15611171,Fowler,740,France,Male,33,1,129574.98,1,1,1,123300.38,0
5008,15784761,Ballard,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1
2744,15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1
6360,15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
486,15637954,Lewis,91.25,France,Female,35,0,155470.55,1,1,1,53718.28,0
4423,15787014,King,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
1548,15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
4849,15807167,Konovalova,635,France,Male,42,1,146766.72,2,0,1,164357.1,0
9228,15644977,Goddard,776,France,Female,31,5,0,2,1,0,92647.94,0
7290,15680895,Sal,627,Spain,Female,35,7,0,1,1,0,187718.26,0
145,15612350,Taylor,691,France,Female,31,5,40915.55,1,1,0,126213.84,1
5167,15694644,Wood,455,Spain,Female,43,6,0,1,1,1,81250.79,0
2530,15621653,Rice,89.5,France,Female,29,10,87946.39,1,1,1,182531.74,0
4171,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0
8429,15566735,Obialo,548,Germany,Female,36,2,108913.84,2,1,1,983220.07,0
6714,15666711,Ukaegbulam,586,France,Female,230,0,0,3,0,1,131553.82,1
3207,15596761,Hawdon,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
